Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeNumber,EnvironmentSatisfaction,Gender,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MonthlyIncome,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,MaritalStatus,Over18,StandardHours,EmployeeCount
32,No,Travel_Rarely,1398,Research & Development,23,3,Medical,2258,2,Female,3,4,Sales Representative,4,3800.0,1,No,23,3,3,3,31,1,3,17,5,4,10,Married,Y,80,1
19,No,Non-Travel,913,Research & Development,19,4,Medical,2259,1,Female,2,3,Human Resources,4,2120.0,6,No,19,3,1,0,19,6,3,0,0,13,10,Married,Y,80,1
48,No,Travel_Rarely,989,Sales,2,2,Technical Degree,2260,1,Male,3,2,Manufacturing Director,2,2130.0,7,No,17,3,2,3,30,4,3,14,11,7,1,Divorced,Y,80,1
22,No,Travel_Rarely,704,Research & Development,28,5,Medical,2261,4,Male,3,1,Sales Representative,4,2530.0,5,No,12,4,1,1,31,6,3,19,0,3,6,Single,Y,80,1
42,No,Travel_Frequently,1385,Research & Development,7,2,Life Sciences,2262,3,Male,3,1,Research Director,1,2870.0,8,Yes,22,3,3,3,39,2,3,14,0,9,1,Single,Y,80,1
52,No,Travel_Rarely,1458,Sales,16,4,Other,2263,3,Female,2,5,Manager,3,3300.0,0,Yes,20,3,4,0,39,6,1,13,2,13,15,Divorced,Y,80,1
45,Yes,Non-Travel,1043,Research & Development,26,2,Other,2264,1,Male,3,1,Manager,2,2810.0,9,Yes,14,3,1,3,27,4,1,2,4,11,0,Divorced,Y,80,1
57,No,Travel_Frequently,420,Research & Development,23,3,Marketing,2265,1,Female,4,5,Sales Executive,1,5050.0,1,Yes,15,3,2,3,39,5,4,10,5,1,1,Divorced,Y,80,1
28,No,Travel_Rarely,387,Sales,27,5,Medical,2266,4,Female,3,4,Laboratory Technician,1,6630.0,3,No,18,4,1,1,11,1,2,16,1,4,3,Single,Y,80,1
18,No,Travel_Rarely,117,Sales,20,4,Technical Degree,2267,3,Male,3,4,Manager,2,5990.0,7,No,19,3,1,3,35,0,4,17,10,5,10,Divorced,Y,80,1
55,No,Travel_Frequently,236,Research & Development,7,4,Other,2268,2,Female,2,4,Human Resources,3,4060.0,2,No,16,3,1,1,37,0,3,8,6,1,3,Divorced,Y,80,1
36,No,Travel_Rarely,544,Research & Development,16,1,Life Sciences,2269,4,Male,4,1,Manager,2,3110.0,7,No,24,3,4,2,18,6,2,6,14,14,1,Divorced,Y,80,1
44,No,Travel_Rarely,229,Research & Development,7,1,Life Sciences,2270,3,Male,1,3,Manufacturing Director,2,3120.0,3,No,20,3,4,2,26,1,3,10,7,0,12,Married,Y,80,1
36,No,Non-Travel,640,Sales,11,4,Life Sciences,2271,2,Female,4,5,Manufacturing Director,1,3000.0,4,Yes,15,3,2,2,28,5,4,0,1,13,1,Single,Y,80,1
20,No,Non-Travel,244,Research & Development,14,2,Human Resources,2272,3,Female,1,5,Human Resources,4,5130.0,2,No,20,3,3,3,11,2,1,12,2,4,13,Married,Y,80,1
21,No,Travel_Rarely,576,Sales,7,1,Marketing,2273,1,Female,3,1,Human Resources,2,1500.0,5,Yes,25,3,2,1,31,3,3,12,15,1,5,Single,Y,80,1
59,No,Travel_Rarely,468,Research & Development,25,4,Technical Degree,2274,4,Male,3,3,Sales Executive,2,3200.0,2,No,17,4,1,2,41,3,3,15,13,7,4,Married,Y,80,1
21,No,Travel_Frequently,1148,Research & Development,11,3,Human Resources,2275,1,Female,2,1,Human Resources,4,3570.0,8,Yes,19,3,3,2,14,1,4,3,14,10,7,Single,Y,80,1
32,No,Travel_Rarely,994,Sales,13,1,Technical Degree,2276,1,Male,3,5,Sales Executive,2,4040.0,5,No,16,3,4,0,33,0,4,17,3,9,1,Married,Y,80,1
47,No,Non-Travel,344,Research & Development,1,1,Marketing,2277,2,Female,4,3,Manufacturing Director,2,2380.0,0,No,25,3,4,1,29,6,1,5,1,1,0,Married,Y,80,1
18,No,Travel_Rarely,1259,Research & Development,9,5,Medical,2278,2,Male,4,4,Sales Executive,2,6580.0,9,No,23,3,4,1,30,2,1,7,3,6,6,Married,Y,80,1
50,No,Travel_Rarely,792,Research & Development,20,1,Other,2279,3,Female,2,4,Healthcare Representative,3,3250.0,2,No,11,3,4,1,34,3,4,15,8,14,4,Single,Y,80,1
25,No,Non-Travel,773,Research & Development,20,3,Technical Degree,2280,2,Female,3,4,Research Director,2,2880.0,7,No,19,4,4,1,22,4,1,15,9,5,3,Divorced,Y,80,1
39,No,Travel_Frequently,622,Research & Development,4,2,Human Resources,2281,3,Female,4,2,Manufacturing Director,2,2550.0,1,Yes,13,4,3,3,27,4,4,4,6,5,4,Married,Y,80,1
22,Yes,Travel_Rarely,579,Sales,5,1,Technical Degree,2282,1,Male,3,2,Research Director,3,5600.0,7,Yes,17,3,1,2,26,0,1,20,2,15,0,Single,Y,80,1
34,No,Travel_Rarely,1439,Research & Development,28,3,Marketing,2283,1,Female,3,4,Manufacturing Director,1,4910.0,9,No,19,3,1,0,16,0,3,5,6,4,7,Married,Y,80,1
49,No,Travel_Frequently,1171,Sales,1,5,Other,2284,1,Male,4,5,Research Scientist,3,2310.0,5,No,18,4,3,1,31,2,3,9,9,9,11,Married,Y,80,1
26,Yes,Travel_Frequently,154,Research & Development,20,1,Technical Degree,2285,1,Female,1,3,Manager,2,3040.0,3,Yes,22,3,1,3,13,0,4,18,2,11,4,Single,Y,80,1
30,No,Travel_Rarely,930,Sales,12,1,Medical,2286,4,Male,1,5,Sales Representative,2,3770.0,1,No,22,4,4,2,12,5,3,0,0,10,7,Divorced,Y,80,1
57,Yes,Non-Travel,796,Research & Development,22,2,Marketing,2287,1,Female,3,2,Human Resources,3,5100.0,2,No,20,4,4,3,39,0,2,8,4,3,11,Married,Y,80,1
32,Yes,Travel_Frequently,1177,Sales,4,1,Life Sciences,2288,2,Male,4,3,Laboratory Technician,1,4760.0,1,No,17,3,1,1,22,0,1,12,7,13,10,Married,Y,80,1
38,No,Travel_Rarely,377,Sales,21,2,Human Resources,2289,2,Male,4,3,Research Scientist,4,3520.0,9,No,17,4,2,1,20,4,1,17,13,11,6,Single,Y,80,1
32,Yes,Travel_Frequently,532,Research & Development,1,3,Medical,2290,1,Female,1,1,Human Resources,4,3750.0,3,No,11,3,1,1,19,6,3,16,2,14,3,Single,Y,80,1
33,No,Travel_Rarely,942,Research & Development,10,5,Human Resources,2291,2,Male,4,4,Manager,1,4440.0,4,No,15,3,2,1,39,2,3,12,1,3,5,Married,Y,80,1
19,Yes,Travel_Rarely,1446,Research & Development,25,2,Medical,2292,4,Male,4,5,Laboratory Technician,4,4580.0,4,No,16,3,1,3,22,3,3,19,8,12,5,Divorced,Y,80,1
43,No,Travel_Rarely,815,Research & Development,7,1,Other,2293,1,Female,2,3,Research Scientist,3,2130.0,0,No,12,3,3,0,25,3,1,10,4,0,4,Married,Y,80,1
59,Yes,Travel_Rarely,1155,Research & Development,8,2,Other,2294,1,Female,1,3,Manager,2,1750.0,8,Yes,13,3,3,3,41,3,1,7,6,2,11,Single,Y,80,1
40,No,Travel_Rarely,1037,Research & Development,8,2,Life Sciences,2295,3,Male,1,1,Healthcare Representative,2,1680.0,0,Yes,18,3,3,1,32,0,3,20,0,0,8,Married,Y,80,1
50,No,Travel_Frequently,1448,Research & Development,26,1,Life Sciences,2296,2,Male,2,4,Research Scientist,2,4030.0,4,No,11,3,4,0,32,6,2,11,15,0,3,Divorced,Y,80,1
56,No,Travel_Rarely,1232,Human Resources,24,4,Life Sciences,2297,2,Male,4,4,Laboratory Technician,4,3370.0,1,No,17,4,1,1,38,5,1,3,0,7,17,Married,Y,80,1
32,No,Travel_Rarely,1005,Human Resources,27,4,Medical,2298,2,Male,3,2,Sales Representative,1,7430.0,3,Yes,20,4,1,0,24,5,2,13,4,4,5,Divorced,Y,80,1
38,Yes,Travel_Rarely,1419,Human Resources,20,5,Human Resources,2299,1,Female,4,5,Sales Representative,3,1350.0,4,Yes,24,3,1,3,20,1,1,19,11,9,5,Divorced,Y,80,1
21,Yes,Travel_Rarely,1049,Human Resources,8,4,Technical Degree,2300,2,Male,4,5,Laboratory Technician,2,4080.0,5,No,12,3,3,1,28,5,3,15,2,9,12,Single,Y,80,1
54,No,Travel_Rarely,1131,Research & Development,25,2,Human Resources,2301,3,Male,2,1,Laboratory Technician,3,1800.0,8,No,11,4,3,2,36,2,3,13,2,12,11,Married,Y,80,1
22,No,Travel_Rarely,171,Human Resources,3,3,Technical Degree,2302,1,Female,2,1,Sales Representative,4,4050.0,2,No,19,3,2,3,32,1,4,0,5,5,5,Single,Y,80,1
50,No,Travel_Frequently,636,Human Resources,28,5,Medical,2303,4,Male,2,1,Research Director,3,2560.0,8,No,23,3,2,3,32,6,4,16,13,12,4,Single,Y,80,1
45,No,Travel_Rarely,361,Research & Development,7,4,Medical,2304,3,Female,1,4,Manager,3,2970.0,2,No,17,3,3,0,27,3,2,16,0,14,10,Married,Y,80,1
25,No,Travel_Rarely,268,Research & Development,11,1,Marketing,2305,2,Male,3,3,Manufacturing Director,2,2840.0,1,No,25,3,1,0,12,6,4,13,7,5,0,Single,Y,80,1
39,No,Non-Travel,386,Research & Development,7,4,Other,2306,1,Male,1,3,Laboratory Technician,2,2350.0,5,No,22,3,1,2,21,4,4,2,6,5,3,Single,Y,80,1
26,No,Travel_Rarely,198,Research & Development,6,2,Technical Degree,2307,1,Female,1,3,Laboratory Technician,1,4360.0,4,No,13,3,3,0,14,4,1,2,15,13,1,Single,Y,80,1
33,No,Travel_Frequently,535,Sales,18,3,Human Resources,2308,2,Male,2,5,Manager,4,1920.0,6,No,19,3,3,2,33,1,1,0,6,2,4,Married,Y,80,1
50,No,Travel_Rarely,1078,Research & Development,19,4,Other,2309,1,Female,1,3,Research Scientist,4,2930.0,2,Yes,19,3,1,3,32,0,2,4,4,3,5,Single,Y,80,1
59,No,Travel_Rarely,458,Research & Development,23,3,Other,2310,1,Female,1,5,Sales Representative,3,3420.0,8,No,22,3,3,3,41,1,3,7,5,8,5,Married,Y,80,1
22,No,Travel_Rarely,1456,Sales,11,1,Technical Degree,2311,4,Male,3,2,Manager,4,2030.0,0,No,19,3,4,3,20,5,1,12,7,7,7,Married,Y,80,1
29,No,Travel_Frequently,121,Research & Development,26,2,Life Sciences,2312,4,Female,3,2,Manager,4,2560.0,2,Yes,25,3,1,0,15,0,2,17,7,6,0,Divorced,Y,80,1
60,No,Travel_Rarely,1234,Sales,8,2,Other,2313,2,Male,3,3,Manager,4,1580.0,4,No,14,3,1,2,42,3,4,6,6,1,8,Single,Y,80,1
55,No,Non-Travel,504,Sales,27,1,Other,2314,4,Female,2,2,Manager,4,3870.0,2,Yes,18,3,3,3,37,0,4,2,0,13,13,Divorced,Y,80,1
39,No,Non-Travel,1126,Research & Development,15,4,Medical,2315,4,Female,2,1,Research Director,1,5540.0,2,No,14,4,1,1,21,1,3,9,9,14,1,Married,Y,80,1
20,No,Travel_Rarely,557,Human Resources,28,2,Other,2316,4,Female,3,2,Human Resources,2,1400.0,8,Yes,14,3,4,1,11,6,3,17,11,5,9,Single,Y,80,1
59,Yes,Travel_Rarely,464,Research & Development,28,3,Life Sciences,2317,4,Female,4,1,Sales Executive,2,2230.0,9,No,19,3,1,3,41,4,3,5,3,15,0,Divorced,Y,80,1
54,Yes,Travel_Rarely,296,Sales,14,1,Life Sciences,2318,1,Female,2,2,Laboratory Technician,4,1770.0,8,No,23,3,3,0,36,2,3,4,12,14,1,Married,Y,80,1
20,No,Travel_Rarely,593,Research & Development,27,5,Other,2319,4,Female,2,3,Healthcare Representative,1,1280.0,5,Yes,18,3,3,3,14,3,1,15,11,12,7,Married,Y,80,1
24,No,Travel_Rarely,617,Research & Development,13,5,Other,2320,3,Female,2,3,Research Scientist,4,2510.0,6,No,16,3,1,2,32,2,1,6,7,4,17,Married,Y,80,1
29,Yes,Travel_Rarely,1434,Human Resources,23,4,Life Sciences,2321,2,Female,1,1,Laboratory Technician,4,1280.0,8,Yes,16,3,1,1,14,0,2,16,4,11,12,Married,Y,80,1
28,No,Travel_Frequently,384,Research & Development,8,3,Technical Degree,2322,4,Male,2,2,Laboratory Technician,1,1050.0,5,No,24,4,2,1,39,1,4,5,10,12,8,Married,Y,80,1
18,Yes,Travel_Frequently,1199,Research & Development,3,1,Medical,2323,3,Female,3,1,Research Scientist,4,3300.0,5,Yes,15,3,2,0,5,2,4,13,15,0,14,Married,Y,80,1
22,No,Travel_Rarely,683,Research & Development,23,4,Human Resources,2324,1,Male,3,1,Sales Executive,2,3250.0,9,No,19,3,4,1,16,1,1,4,15,6,6,Single,Y,80,1
40,No,Travel_Rarely,1189,Human Resources,12,4,Human Resources,2325,3,Female,1,4,Manager,2,3500.0,0,No,22,3,3,2,27,0,2,20,15,9,1,Married,Y,80,1
36,No,Non-Travel,619,Human Resources,22,1,Medical,2326,4,Female,3,4,Manufacturing Director,1,4070.0,0,No,22,3,3,0,18,3,2,12,9,5,15,Married,Y,80,1
25,No,Travel_Rarely,1422,Research & Development,3,4,Life Sciences,2327,2,Female,2,1,Human Resources,2,6510.0,2,No,16,3,3,3,36,4,1,1,1,5,16,Single,Y,80,1
30,Yes,Travel_Rarely,1313,Research & Development,3,4,Technical Degree,2328,1,Female,4,5,Healthcare Representative,2,1210.0,8,No,15,3,3,2,23,3,4,8,5,11,11,Single,Y,80,1
59,No,Travel_Rarely,176,Human Resources,20,2,Human Resources,2329,4,Male,2,3,Human Resources,4,6390.0,7,Yes,20,3,2,2,41,4,3,1,12,5,11,Single,Y,80,1
30,No,Travel_Rarely,218,Research & Development,11,5,Medical,2330,2,Female,1,3,Manager,2,4060.0,9,No,24,3,4,1,17,2,3,0,14,14,8,Married,Y,80,1
41,No,Travel_Rarely,460,Human Resources,1,3,Technical Degree,2331,2,Female,4,3,Research Director,3,2860.0,2,Yes,17,3,4,0,29,2,1,18,10,11,17,Married,Y,80,1
60,No,Travel_Rarely,1266,Sales,22,5,Other,2332,2,Male,4,3,Sales Representative,1,1420.0,3,No,21,3,2,3,42,1,1,9,10,14,5,Married,Y,80,1
28,Yes,Non-Travel,287,Human Resources,16,1,Medical,2333,3,Male,1,4,Manager,3,6420.0,6,No,22,3,3,1,15,3,3,14,10,2,15,Divorced,Y,80,1
49,No,Travel_Rarely,955,Research & Development,27,5,Medical,2334,4,Female,4,4,Sales Representative,4,4230.0,2,No,19,3,2,3,31,4,1,6,2,3,15,Married,Y,80,1
45,Yes,Travel_Rarely,258,Research & Development,29,5,Human Resources,2335,1,Female,2,1,Research Director,4,2960.0,8,Yes,25,3,4,3,27,0,2,8,8,1,2,Single,Y,80,1
20,No,Travel_Rarely,631,Research & Development,26,5,Technical Degree,2336,1,Male,3,5,Research Director,1,5300.0,4,Yes,15,3,1,0,11,4,1,6,0,8,1,Married,Y,80,1
45,No,Travel_Rarely,500,Human Resources,4,2,Human Resources,2337,4,Male,1,1,Healthcare Representative,1,2390.0,8,No,20,3,3,2,27,1,2,14,3,12,5,Divorced,Y,80,1
56,No,Non-Travel,336,Research & Development,10,5,Other,2338,3,Male,4,5,Sales Executive,1,2790.0,0,Yes,21,3,3,1,38,1,3,9,15,8,13,Divorced,Y,80,1
36,Yes,Travel_Rarely,1135,Research & Development,26,5,Marketing,2339,4,Male,3,2,Sales Representative,1,2180.0,8,No,25,3,3,3,18,0,1,18,15,15,5,Married,Y,80,1
32,No,Travel_Rarely,1244,Sales,12,5,Other,2340,4,Male,1,5,Healthcare Representative,4,2430.0,4,No,19,3,4,2,22,2,4,20,14,8,5,Married,Y,80,1
23,Yes,Travel_Rarely,1253,Research & Development,18,1,Medical,2341,4,Male,4,5,Manufacturing Director,4,2110.0,3,No,20,3,1,3,14,2,3,12,4,9,15,Single,Y,80,1
42,No,Travel_Rarely,1301,Research & Development,25,3,Marketing,2342,3,Female,2,3,Manager,4,5360.0,6,Yes,25,3,1,2,24,4,1,18,0,2,5,Married,Y,80,1
47,No,Travel_Frequently,655,Research & Development,21,5,Medical,2343,3,Female,1,5,Human Resources,3,1170.0,6,No,18,3,2,2,36,2,1,5,9,13,15,Married,Y,80,1
22,No,Travel_Rarely,1342,Sales,20,2,Other,2344,4,Female,2,5,Research Director,1,2760.0,3,No,22,3,1,2,9,4,3,6,2,3,4,Divorced,Y,80,1
59,No,Travel_Rarely,795,Research & Development,11,1,Life Sciences,2345,3,Female,4,5,Sales Representative,1,1810.0,8,No,24,3,2,0,41,0,4,17,12,2,8,Divorced,Y,80,1
19,No,Travel_Rarely,191,Research & Development,20,4,Life Sciences,2346,4,Male,3,3,Laboratory Technician,2,3000.0,2,No,11,3,2,3,3,4,2,0,1,10,11,Married,Y,80,1
40,No,Travel_Frequently,1286,Research & Development,28,4,Marketing,2347,4,Female,1,3,Manager,1,4210.0,3,Yes,23,3,1,0,22,0,2,5,12,2,10,Married,Y,80,1
38,No,Travel_Rarely,753,Research & Development,16,2,Marketing,2348,2,Female,1,1,Human Resources,3,2250.0,1,No,11,3,2,1,23,0,1,9,12,12,5,Single,Y,80,1
22,No,Travel_Rarely,582,Research & Development,20,1,Life Sciences,2349,4,Female,3,4,Healthcare Representative,4,4610.0,9,No,18,3,1,3,31,1,2,19,5,8,15,Married,Y,80,1
60,No,Travel_Rarely,583,Research & Development,15,4,Human Resources,2350,4,Female,3,3,Manager,2,2420.0,5,No,11,3,1,3,42,1,2,12,15,15,0,Married,Y,80,1
48,Yes,Travel_Rarely,1489,Sales,29,3,Marketing,2351,3,Female,1,4,Human Resources,2,4300.0,5,Yes,20,3,4,0,30,6,2,17,4,8,14,Divorced,Y,80,1
43,No,Travel_Frequently,885,Sales,5,1,Human Resources,2352,4,Female,1,3,Manager,3,7550.0,4,No,16,3,4,3,34,4,2,16,2,2,15,Married,Y,80,1
31,No,Travel_Rarely,1484,Research & Development,19,5,Life Sciences,2353,2,Male,3,1,Manufacturing Director,1,5640.0,6,Yes,20,3,3,1,13,4,4,16,14,10,10,Single,Y,80,1
51,No,Travel_Rarely,889,Sales,23,3,Other,2354,2,Male,1,5,Research Director,3,5250.0,5,Yes,22,4,2,1,33,6,4,9,14,6,6,Single,Y,80,1
43,No,Travel_Rarely,1373,Research & Development,22,3,Life Sciences,2355,4,Female,3,2,Manager,2,4270.0,6,No,24,3,1,0,37,6,2,13,15,3,15,Married,Y,80,1
60,No,Travel_Frequently,417,Human Resources,17,3,Life Sciences,2356,1,Female,1,3,Human Resources,3,4030.0,4,No,15,4,4,3,42,6,4,4,5,15,8,Married,Y,80,1
58,No,Travel_Rarely,742,Sales,4,2,Technical Degree,2357,1,Female,1,1,Manufacturing Director,4,3930.0,9,No,25,3,2,1,40,1,2,6,5,4,16,Married,Y,80,1
27,No,Travel_Frequently,413,Research & Development,21,2,Marketing,2358,4,Male,1,2,Laboratory Technician,4,2180.0,7,No,15,3,1,0,15,2,2,15,5,3,16,Married,Y,80,1
54,No,Travel_Rarely,1225,Research & Development,19,4,Other,2359,2,Female,1,2,Laboratory Technician,3,2000.0,0,No,25,4,3,2,36,1,4,6,0,12,11,Married,Y,80,1
54,Yes,Travel_Rarely,416,Research & Development,1,4,Life Sciences,2360,3,Male,4,5,Research Scientist,4,1640.0,8,No,23,3,1,0,36,1,1,19,11,14,8,Divorced,Y,80,1
34,No,Travel_Frequently,793,Research & Development,4,4,Life Sciences,2361,4,Female,3,5,Human Resources,4,3660.0,1,No,21,3,3,2,17,1,2,7,12,13,3,Divorced,Y,80,1
37,No,Travel_Rarely,184,Sales,11,2,Technical Degree,2362,3,Female,3,5,Laboratory Technician,1,1730.0,9,No,24,3,2,1,28,1,3,16,4,2,8,Divorced,Y,80,1
59,No,Travel_Rarely,586,Research & Development,15,1,Other,2363,4,Female,3,3,Manufacturing Director,1,3550.0,5,No,15,3,2,3,41,1,1,8,7,12,14,Married,Y,80,1
23,Yes,Non-Travel,995,Research & Development,27,5,Life Sciences,2364,2,Female,4,5,Healthcare Representative,4,5670.0,5,Yes,19,3,4,2,7,5,2,16,8,7,15,Single,Y,80,1
33,No,Travel_Frequently,383,Sales,22,5,Life Sciences,2365,3,Male,1,1,Sales Executive,4,3370.0,4,No,19,3,1,0,30,0,2,18,0,8,4,Divorced,Y,80,1
57,No,Travel_Frequently,604,Research & Development,11,1,Human Resources,2366,4,Female,3,5,Sales Representative,2,2910.0,8,Yes,19,3,2,2,39,3,2,14,14,9,13,Single,Y,80,1
48,Yes,Travel_Rarely,176,Research & Development,21,2,Medical,2367,4,Male,1,3,Sales Executive,4,3610.0,4,No,13,4,2,2,30,1,2,16,6,8,10,Married,Y,80,1
53,No,Travel_Rarely,1482,Research & Development,7,5,Medical,2368,3,Male,3,3,Manager,4,5030.0,1,No,16,3,3,0,35,6,3,9,2,15,4,Divorced,Y,80,1
19,No,Non-Travel,1155,Research & Development,26,3,Life Sciences,2369,4,Male,3,4,Research Scientist,2,2340.0,6,No,19,4,3,2,35,1,2,14,1,6,16,Single,Y,80,1
50,No,Non-Travel,334,Sales,20,3,Medical,2370,1,Male,1,2,Research Scientist,1,2540.0,7,No,12,3,1,0,32,6,3,10,2,10,17,Married,Y,80,1
28,No,Travel_Rarely,1429,Human Resources,2,4,Marketing,2371,3,Female,2,5,Research Director,2,1400.0,9,No,18,3,3,3,40,0,2,12,8,14,10,Divorced,Y,80,1
51,No,Travel_Rarely,951,Research & Development,25,4,Medical,2372,2,Male,2,2,Laboratory Technician,1,3830.0,9,No,21,3,1,2,33,6,1,3,4,8,17,Divorced,Y,80,1
57,Yes,Travel_Rarely,820,Research & Development,14,3,Marketing,2373,1,Male,2,3,Research Scientist,1,2260.0,2,No,17,3,3,0,39,4,3,4,4,12,0,Married,Y,80,1
31,No,Travel_Rarely,1281,Sales,6,1,Human Resources,2374,3,Male,3,1,Sales Executive,3,6740.0,1,No,20,3,3,1,32,5,1,1,5,12,1,Married,Y,80,1
30,Yes,Travel_Rarely,652,Research & Development,5,3,Technical Degree,2375,3,Male,3,5,Laboratory Technician,3,1570.0,0,Yes,21,3,1,1,12,5,1,0,4,2,10,Single,Y,80,1
59,Yes,Non-Travel,1239,Sales,1,1,Human Resources,2376,4,Female,2,2,Manager,3,2760.0,0,No,11,3,2,2,41,4,1,12,3,3,1,Married,Y,80,1
41,Yes,Travel_Frequently,556,Sales,5,3,Medical,2377,3,Female,2,4,Human Resources,1,3210.0,9,No,22,3,1,0,39,2,4,13,3,14,12,Married,Y,80,1
30,No,Travel_Rarely,1110,Research & Development,28,1,Technical Degree,2378,1,Male,4,3,Research Director,3,4090.0,5,No,15,3,3,0,18,2,2,7,9,6,5,Married,Y,80,1
25,No,Travel_Rarely,963,Sales,24,2,Other,2379,4,Female,4,1,Research Scientist,1,3840.0,2,No,15,4,2,1,12,3,2,14,6,4,6,Single,Y,80,1
51,No,Travel_Rarely,792,Human Resources,13,2,Other,2380,1,Male,3,2,Research Scientist,3,7980.0,9,No,16,4,3,2,33,0,4,20,1,15,3,Divorced,Y,80,1
31,No,Travel_Rarely,1437,Sales,10,2,Human Resources,2381,3,Male,2,1,Sales Executive,2,5820.0,0,No,15,3,3,1,33,0,2,0,15,6,2,Married,Y,80,1
35,No,Travel_Rarely,1115,Research & Development,15,2,Marketing,2382,1,Male,3,3,Human Resources,3,2180.0,4,No,16,3,3,2,17,1,1,3,4,13,6,Single,Y,80,1
47,No,Travel_Rarely,1282,Research & Development,19,1,Other,2383,4,Male,1,1,Laboratory Technician,1,4250.0,0,No,23,3,1,3,29,3,4,13,6,8,11,Single,Y,80,1
44,No,Travel_Rarely,1271,Sales,21,3,Medical,2384,2,Male,2,1,Sales Representative,3,3830.0,8,Yes,12,3,2,2,26,0,2,11,1,10,12,Divorced,Y,80,1
57,No,Travel_Frequently,683,Research & Development,12,1,Marketing,2385,3,Male,1,4,Manufacturing Director,1,2130.0,3,No,25,3,3,1,39,5,2,19,9,5,0,Single,Y,80,1
47,No,Travel_Rarely,593,Research & Development,3,2,Medical,2386,4,Female,3,2,Manufacturing Director,3,4700.0,0,Yes,23,4,4,3,34,6,2,16,12,5,8,Married,Y,80,1
22,Yes,Travel_Rarely,905,Human Resources,12,5,Human Resources,2387,2,Female,1,2,Sales Representative,3,2950.0,9,No,15,3,2,2,7,3,3,6,0,0,5,Married,Y,80,1
38,No,Travel_Rarely,667,Research & Development,26,4,Life Sciences,2388,4,Male,4,2,Laboratory Technician,4,2680.0,4,No,14,3,2,1,20,2,2,14,8,15,10,Married,Y,80,1
32,No,Travel_Rarely,905,Research & Development,8,1,Human Resources,2389,1,Female,3,2,Laboratory Technician,2,1640.0,8,No,20,3,3,2,36,5,2,18,6,15,8,Married,Y,80,1
33,No,Travel_Rarely,1217,Sales,12,2,Other,2390,4,Female,2,2,Manager,2,1640.0,5,No,15,3,1,3,25,2,3,18,3,1,15,Married,Y,80,1
18,Yes,Travel_Rarely,829,Research & Development,22,5,Medical,2391,2,Male,4,3,Healthcare Representative,3,4620.0,8,No,21,4,3,2,6,1,3,5,3,13,13,Divorced,Y,80,1
34,No,Travel_Rarely,1198,Research & Development,26,4,Marketing,2392,3,Male,1,3,Sales Executive,2,2730.0,6,No,18,3,4,0,34,1,2,7,10,2,12,Married,Y,80,1
47,No,Travel_Frequently,569,Research & Development,14,1,Medical,2393,3,Male,4,4,Healthcare Representative,4,5150.0,9,No,16,3,3,2,29,4,1,7,2,8,9,Single,Y,80,1
25,No,Travel_Rarely,1009,Research & Development,7,4,Marketing,2394,1,Female,3,1,Manufacturing Director,1,2630.0,0,No,12,3,2,0,12,0,1,20,5,11,2,Married,Y,80,1
27,Yes,Travel_Rarely,824,Human Resources,11,3,Technical Degree,2395,1,Male,2,3,Healthcare Representative,4,2470.0,5,No,16,3,2,0,34,0,3,17,8,13,15,Married,Y,80,1
36,No,Non-Travel,671,Research & Development,3,4,Human Resources,2396,4,Male,2,4,Research Scientist,3,6300.0,5,Yes,21,3,1,2,32,5,3,14,11,3,7,Married,Y,80,1
36,No,Non-Travel,117,Research & Development,19,1,Medical,2397,3,Male,2,3,Laboratory Technician,3,4400.0,6,No,12,3,4,3,18,5,3,19,7,0,11,Single,Y,80,1
37,No,Travel_Rarely,758,Research & Development,4,5,Life Sciences,2398,1,Male,3,4,Research Scientist,1,2030.0,0,No,15,3,4,2,19,4,1,0,9,4,17,Divorced,Y,80,1
28,No,Travel_Frequently,429,Human Resources,27,4,Medical,2399,3,Female,1,2,Healthcare Representative,4,3740.0,4,Yes,25,3,1,1,14,0,4,11,14,12,4,Divorced,Y,80,1
49,No,Travel_Rarely,1075,Sales,9,4,Other,2400,4,Male,1,1,Human Resources,1,2580.0,4,No,24,3,2,2,31,5,2,4,0,8,17,Single,Y,80,1
49,No,Travel_Rarely,516,Research & Development,12,1,Life Sciences,2401,1,Female,4,5,Sales Executive,1,3270.0,2,No,19,3,3,3,31,0,2,17,3,4,15,Single,Y,80,1
29,No,Travel_Rarely,1410,Sales,15,3,Life Sciences,2402,2,Female,2,3,Healthcare Representative,4,1920.0,6,Yes,20,3,4,1,32,1,1,3,15,15,0,Single,Y,80,1
30,No,Non-Travel,562,Research & Development,7,4,Medical,2403,2,Male,4,1,Sales Representative,4,4080.0,2,No,18,3,2,2,16,3,2,3,15,13,6,Divorced,Y,80,1
39,No,Travel_Rarely,577,Sales,20,3,Medical,2404,3,Female,3,5,Healthcare Representative,2,3920.0,3,No,16,3,1,3,27,2,4,13,3,12,7,Married,Y,80,1
